VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
1,2022-01-07T09:55:53.000000,2022-01-07T10:01:52.000000,2.0,1.0,1.0,Y,162,140,1,6.0,2.5,0.5,2.0,0.0,0.3,11.3,2.5,0.0
2,2022-01-07T10:05:15.000000,2022-01-07T10:10:50.000000,1.0,1.21,1.0,N,43,236,1,6.0,0.0,0.5,2.32,0.0,0.3,11.62,2.5,0.0
2,2022-01-07T10:08:00.000000,2022-01-07T10:21:28.000000,1.0,4.07,1.0,N,238,230,1,15.0,0.0,0.5,3.66,0.0,0.3,21.96,2.5,0.0
2,2022-01-07T10:20:03.000000,2022-01-07T10:23:55.000000,1.0,0.99,1.0,N,141,262,1,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5,0.0
2,2022-01-07T10:59:58.000000,2022-01-07T11:11:36.000000,1.0,1.7,1.0,N,43,164,1,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5,0.0
2,2022-01-07T11:11:26.000000,2022-01-07T11:20:17.000000,1.0,2.21,1.0,N,239,161,1,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5,0.0
1,2022-01-07T11:40:21.000000,2022-01-07T11:55:44.000000,1.0,2.2,1.0,Y,140,239,1,11.5,2.5,0.5,4.4,0.0,0.3,19.2,2.5,0.0
2,2022-01-07T11:56:54.000000,2022-01-07T12:01:24.000000,1.0,0.98,1.0,N,230,161,1,5.0,0.0,0.5,1.7,0.0,0.3,10.0,2.5,0.0
1,2022-01-07T12:28:25.000000,2022-01-07T12:38:34.000000,1.0,1.7,1.0,N,236,237,1,9.0,2.5,0.5,2.45,0.0,0.3,14.75,2.5,0.0
1,2022-01-07T12:44:17.000000,2022-01-07T12:50:29.000000,2.0,0.9,1.0,N,238,239,1,6.0,2.5,0.5,2.33,0.0,0.3,11.63,2.5,0.0
1,2022-01-07T12:46:42.000000,2022-01-07T12:57:17.000000,1.0,1.5,1.0,N,224,90,1,8.5,2.5,0.5,3.5,0.0,0.3,15.3,2.5,0.0
1,2022-01-07T12:48:42.000000,2022-01-07T12:59:13.000000,1.0,2.1,1.0,N,146,179,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,0.0,0.0
1,2022-01-07T13:12:02.000000,2022-01-07T13:24:30.000000,1.0,2.0,1.0,N,100,229,1,10.0,2.5,0.5,3.0,0.0,0.3,16.3,2.5,0.0
2,2022-01-07T13:16:54.000000,2022-01-07T13:23:57.000000,1.0,2.06,1.0,N,90,144,1,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5,0.0
2,2022-01-07T13:24:54.000000,2022-01-07T13:32:50.000000,1.0,1.55,1.0,N,163,43,1,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5,0.0
2,2022-01-07T13:54:26.000000,2022-01-07T14:09:18.000000,1.0,5.25,1.0,N,107,262,2,17.5,0.0,0.5,0.0,0.0,0.3,20.8,2.5,0.0
1,2022-01-07T14:29:20.000000,2022-01-07T14:32:54.000000,1.0,0.5,1.0,N,234,107,2,4.5,2.5,0.5,0.0,0.0,0.3,7.8,2.5,0.0
2,2022-01-07T14:31:50.000000,2022-01-07T14:39:09.000000,1.0,1.14,1.0,N,246,186,1,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5,0.0
2,2022-01-07T15:03:16.000000,2022-01-07T15:20:43.000000,2.0,3.24,1.0,N,162,238,1,13.5,0.0,0.5,3.02,0.0,0.3,19.82,2.5,0.0
2,2022-01-07T15:13:40.000000,2022-01-07T15:25:31.000000,1.0,2.82,1.0,N,237,145,2,10.5,0.0,0.5,0.0,0.0,0.3,13.8,2.5,0.0
1,2022-01-07T15:24:47.000000,2022-01-07T15:48:02.000000,1.0,8.1,1.0,N,138,263,1,25.5,3.75,0.5,7.3,6.55,0.3,43.9,2.5,1.25
2,2022-01-07T15:31:19.000000,2022-01-07T15:40:40.000000,1.0,1.49,1.0,N,75,238,1,8.5,0.0,0.5,0.0,0.0,0.3,9.3,0.0,0.0
1,2022-01-07T16:13:34.000000,2022-01-07T16:22:57.000000,1.0,1.6,1.0,N,137,237,1,8.0,3.5,0.5,2.45,0.0,0.3,14.75,2.5,0.0
2,2022-01-07T16:52:36.000000,2022-01-07T17:05:15.000000,2.0,2.89,1.0,N,142,263,2,11.5,1.0,0.5,0.0,0.0,0.3,15.8,2.5,0.0
1,2022-01-07T17:07:34.000000,2022-01-07T17:12:34.000000,1.0,0.9,1.0,N,74,236,1,5.5,3.5,0.5,1.95,0.0,0.3,11.75,2.5,0.0
2,2022-01-07T17:18:24.000000,2022-01-07T17:36:13.000000,1.0,12.09,1.0,N,132,138,1,33.0,1.0,0.5,5.0,0.0,0.3,41.05,0.0,1.25
1,2022-01-07T17:24:35.000000,2022-01-07T17:30:45.000000,1.0,0.9,1.0,N,137,90,1,6.0,3.5,0.5,2.05,0.0,0.3,12.35,2.5,0.0
2,2022-01-07T17:25:26.000000,2022-01-07T17:30:09.000000,1.0,0.98,1.0,N,246,68,1,5.5,1.0,0.5,1.96,0.0,0.3,11.76,2.5,0.0
1,2022-01-07T17:27:03.000000,2022-01-07T17:36:13.000000,1.0,1.8,1.0,N,237,239,1,8.5,3.5,0.5,2.55,0.0,0.3,15.35,2.5,0.0
1,2022-01-07T17:28:38.000000,2022-01-07T17:33:24.000000,1.0,0.5,1.0,N,236,263,1,5.0,3.5,0.5,2.75,0.0,0.3,12.05,2.5,0.0
2,2022-01-07T17:32:09.000000,2022-01-07T17:42:10.000000,1.0,1.65,1.0,N,236,239,1,9.0,1.0,0.5,1.5,0.0,0.3,14.8,2.5,0.0
2,2022-01-07T17:38:43.000000,2022-01-07T17:42:38.000000,1.0,0.62,1.0,N,239,142,1,5.0,1.0,0.5,1.86,0.0,0.3,11.16,2.5,0.0
2,2022-01-07T17:53:36.000000,2022-01-07T18:05:36.000000,3.0,2.03,1.0,N,137,249,1,10.0,1.0,0.5,2.86,0.0,0.3,17.16,2.5,0.0
2,2022-01-07T18:07:32.000000,2022-01-07T18:13:03.000000,3.0,0.95,1.0,N,186,234,1,5.5,1.0,0.5,1.47,0.0,0.3,11.27,2.5,0.0
2,2022-01-07T18:23:39.000000,2022-01-07T19:03:21.000000,1.0,19.91,2.0,N,132,125,1,52.0,4.5,0.5,13.52,6.55,0.3,81.12,2.5,1.25
2,2022-01-07T18:30:52.000000,2022-01-07T18:36:11.000000,1.0,1.04,1.0,N,141,262,1,6.0,1.0,0.5,1.54,0.0,0.3,11.84,2.5,0.0
1,2022-01-07T19:06:35.000000,2022-01-07T19:13:29.000000,1.0,0.9,1.0,N,236,236,1,6.5,3.5,0.5,2.15,0.0,0.3,12.95,2.5,0.0
1,2022-01-07T19:19:48.000000,2022-01-07T19:25:21.000000,1.0,1.2,1.0,N,143,238,1,6.5,3.5,0.5,0.5,0.0,0.3,11.3,2.5,0.0
2,2022-01-07T19:28:08.000000,2022-01-07T19:35:47.000000,1.0,1.5,1.0,N,249,148,1,7.5,1.0,0.5,2.36,0.0,0.3,14.16,2.5,0.0
2,2022-01-07T19:36:58.000000,2022-01-07T19:44:04.000000,1.0,0.96,1.0,N,230,186,1,6.5,1.0,0.5,3.24,0.0,0.3,14.04,2.5,0.0
2,2022-01-07T19:38:44.000000,2022-01-07T19:46:22.000000,1.0,1.51,1.0,N,162,68,1,7.0,1.0,0.5,2.26,0.0,0.3,13.56,2.5,0.0
2,2022-01-07T20:08:27.000000,2022-01-07T20:35:02.000000,2.0,17.78,2.0,N,132,229,1,52.0,0.0,0.5,12.37,6.55,0.3,75.47,2.5,1.25
1,2022-01-07T20:12:46.000000,2022-01-07T20:16:43.000000,2.0,0.7,1.0,Y,142,161,2,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5,0.0
2,2022-01-07T20:18:37.000000,2022-01-07T20:28:16.000000,1.0,2.29,1.0,N,249,13,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5,0.0
2,2022-01-07T20:33:32.000000,2022-01-07T20:45:41.000000,1.0,1.8,1.0,N,209,148,1,10.0,0.5,0.5,3.0,0.0,0.3,16.8,2.5,0.0
2,2022-01-07T20:52:45.000000,2022-01-07T21:00:45.000000,2.0,2.86,1.0,N,141,74,2,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5,0.0
1,2022-01-07T20:54:34.000000,2022-01-07T21:00:52.000000,1.0,0.9,1.0,N,90,186,1,6.0,3.0,0.5,1.96,0.0,0.3,11.76,2.5,0.0
2,2022-01-07T21:39:27.000000,2022-01-07T21:52:07.000000,1.0,2.7,1.0,N,236,230,1,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5,0.0
2,2022-01-07T21:50:31.000000,2022-01-07T21:57:03.000000,1.0,0.96,1.0,N,79,234,1,6.0,0.5,0.5,1.22,0.0,0.3,11.02,2.5,0.0
2,2022-01-07T22:21:22.000000,2022-01-07T22:33:25.000000,1.0,2.12,1.0,N,239,141,1,10.5,0.5,0.5,2.14,0.0,0.3,16.44,2.5,0.0
1,2022-01-07T22:41:54.000000,2022-01-07T22:43:56.000000,1.0,0.6,1.0,N,263,262,1,4.0,3.0,0.5,1.55,0.0,0.3,9.35,2.5,0.0
2,2022-01-07T22:48:58.000000,2022-01-07T23:01:51.000000,1.0,2.88,1.0,N,263,143,1,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5,0.0
2,2022-01-07T23:26:02.000000,2022-01-07T23:32:37.000000,2.0,1.0,1.0,N,113,79,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5,0.0
2,2022-01-08T00:32:06.000000,2022-01-08T00:35:37.000000,1.0,0.44,1.0,N,114,148,1,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5,0.0
2,2022-01-08T03:32:07.000000,2022-01-08T03:37:10.000000,6.0,1.5,1.0,N,90,48,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5,0.0
2,2022-01-08T03:45:12.000000,2022-01-08T04:01:31.000000,1.0,4.24,1.0,N,249,97,1,16.0,0.5,0.5,4.95,0.0,0.3,24.75,2.5,0.0
1,2022-01-08T05:50:28.000000,2022-01-08T06:04:05.000000,1.0,4.0,1.0,N,249,239,2,14.0,2.5,0.5,0.0,0.0,0.3,17.3,2.5,0.0
2,2022-01-08T08:08:56.000000,2022-01-08T09:02:57.000000,1.0,70.78,4.0,N,219,265,1,157.0,0.0,0.5,0.0,18.3,0.3,176.1,0.0,0.0
2,2022-01-08T09:09:19.000000,2022-01-08T09:35:48.000000,1.0,9.17,1.0,N,264,264,2,29.0,0.0,0.5,0.0,6.55,0.3,36.35,0.0,0.0
2,2022-01-08T09:36:46.000000,2022-01-08T09:48:35.000000,1.0,2.86,1.0,N,143,246,1,11.5,0.0,0.5,2.5,0.0,0.3,17.3,2.5,0.0
1,2022-01-08T10:07:08.000000,2022-01-08T10:11:36.000000,2.0,1.2,1.0,N,239,43,1,6.0,2.5,0.5,1.85,0.0,0.3,11.15,2.5,0.0
2,2022-01-08T10:34:43.000000,2022-01-08T10:38:41.000000,1.0,1.42,1.0,N,239,48,1,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5,0.0
1,2022-01-08T10:55:59.000000,2022-01-08T11:01:03.000000,2.0,0.8,1.0,N,237,140,1,5.5,2.5,0.5,1.5,0.0,0.3,10.3,2.5,0.0
2,2022-01-08T11:06:09.000000,2022-01-08T11:10:15.000000,1.0,0.7,1.0,N,239,142,2,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5,0.0
1,2022-01-08T11:27:18.000000,2022-01-08T11:38:39.000000,1.0,2.1,1.0,N,264,264,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35,0.0,0.0
1,2022-01-08T11:28:26.000000,2022-01-08T11:44:38.000000,1.0,3.3,1.0,N,146,256,3,12.0,0.0,0.5,0.0,0.0,0.3,12.8,0.0,0.0
2,2022-01-08T11:39:51.000000,2022-01-08T11:56:07.000000,2.0,2.23,1.0,N,238,263,1,12.5,0.0,0.5,3.16,0.0,0.3,18.96,2.5,0.0
2,2022-01-08T11:45:38.000000,2022-01-08T11:50:30.000000,1.0,1.0,1.0,N,170,229,1,5.5,0.0,0.5,1.0,0.0,0.3,9.8,2.5,0.0
2,2022-01-08T12:01:55.000000,2022-01-08T12:09:11.000000,3.0,1.0,1.0,N,237,229,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5,0.0
2,2022-01-08T12:20:16.000000,2022-01-08T12:49:43.000000,1.0,17.15,3.0,N,164,1,1,64.5,0.0,0.0,17.02,20.3,0.3,102.12,0.0,0.0
2,2022-01-08T12:38:25.000000,2022-01-08T13:00:06.000000,2.0,3.93,1.0,N,141,68,1,16.5,0.0,0.5,3.96,0.0,0.3,23.76,2.5,0.0
2,2022-01-08T12:40:12.000000,2022-01-08T12:49:44.000000,1.0,1.95,1.0,N,237,239,1,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5,0.0
2,2022-01-08T13:05:32.000000,2022-01-08T13:32:17.000000,1.0,14.01,1.0,N,132,83,2,39.5,0.0,0.5,0.0,0.0,0.3,41.55,0.0,1.25
1,2022-01-08T13:41:19.000000,2022-01-08T13:48:34.000000,2.0,0.9,1.0,N,140,236,2,6.5,2.5,0.5,0.0,0.0,0.3,9.8,2.5,0.0
2,2022-01-08T13:43:58.000000,2022-01-08T13:54:06.000000,1.0,1.2,1.0,N,237,230,2,8.0,0.0,0.5,0.0,0.0,0.3,11.3,2.5,0.0
2,2022-01-08T13:51:59.000000,2022-01-08T14:03:19.000000,1.0,2.17,1.0,N,236,239,2,10.0,0.0,0.5,0.0,0.0,0.3,13.3,2.5,0.0
2,2022-01-08T13:55:33.000000,2022-01-08T14:16:13.000000,1.0,5.39,1.0,N,231,142,1,19.0,0.0,0.5,4.46,0.0,0.3,26.76,2.5,0.0
2,2022-01-08T14:05:36.000000,2022-01-08T14:14:17.000000,1.0,2.34,1.0,N,107,141,1,9.5,0.0,0.5,2.0,0.0,0.3,14.8,2.5,0.0
1,2022-01-08T14:06:20.000000,2022-01-08T14:52:57.000000,1.0,20.0,99.0,N,38,4,1,62.2,0.0,0.5,0.0,6.55,0.3,69.55,0.0,0.0
1,2022-01-08T14:11:40.000000,2022-01-08T14:25:16.000000,1.0,1.7,1.0,N,239,163,2,10.5,2.5,0.5,0.0,0.0,0.3,13.8,2.5,0.0
2,2022-01-08T14:25:19.000000,2022-01-08T14:32:59.000000,1.0,1.15,1.0,N,236,237,1,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5,0.0
1,2022-01-08T14:25:45.000000,2022-01-08T14:33:03.000000,1.0,1.1,1.0,N,145,226,2,7.0,0.0,0.0,0.0,0.0,0.3,7.3,0.0,0.0
2,2022-01-08T14:34:41.000000,2022-01-08T14:41:35.000000,1.0,1.35,1.0,N,237,170,1,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5,0.0
2,2022-01-08T14:39:15.000000,2022-01-08T15:05:24.000000,2.0,17.07,3.0,N,48,1,1,64.0,0.0,0.0,16.61,18.75,0.3,99.66,0.0,0.0
2,2022-01-08T15:13:29.000000,2022-01-08T15:15:31.000000,6.0,0.34,1.0,N,107,79,3,-3.5,0.0,-0.5,0.0,0.0,-0.3,-6.8,-2.5,0.0
2,2022-01-08T15:35:12.000000,2022-01-08T15:50:33.000000,1.0,3.44,1.0,N,237,141,1,13.5,0.0,0.5,3.0,0.0,0.3,19.8,2.5,0.0
2,2022-01-08T15:53:38.000000,2022-01-08T16:07:30.000000,4.0,2.47,1.0,N,140,239,1,11.5,0.0,0.5,2.0,0.0,0.3,16.8,2.5,0.0
2,2022-01-08T15:55:14.000000,2022-01-08T16:15:09.000000,1.0,3.5,1.0,N,144,237,2,15.0,0.0,0.5,0.0,0.0,0.3,18.3,2.5,0.0
1,2022-01-08T16:05:23.000000,2022-01-08T16:10:34.000000,0.0,0.8,1.0,Y,234,158,1,5.5,2.5,0.5,1.76,0.0,0.3,10.56,2.5,0.0
2,2022-01-08T16:14:15.000000,2022-01-08T16:58:57.000000,1.0,19.7,2.0,N,132,249,1,52.0,0.0,0.5,10.0,6.55,0.3,73.1,2.5,1.25
1,2022-01-08T16:25:07.000000,2022-01-08T16:31:39.000000,1.0,1.2,1.0,N,142,141,1,7.0,2.5,0.5,2.06,0.0,0.3,12.36,2.5,0.0
1,2022-01-08T16:31:06.000000,2022-01-08T16:41:29.000000,1.0,1.3,1.0,N,186,50,1,8.5,2.5,0.5,2.35,0.0,0.3,14.15,2.5,0.0
2,2022-01-08T16:59:04.000000,2022-01-08T17:05:17.000000,6.0,1.54,1.0,N,43,151,1,7.0,0.0,0.5,2.34,0.0,0.3,10.14,0.0,0.0
2,2022-01-08T17:03:10.000000,2022-01-08T17:20:11.000000,2.0,2.85,1.0,N,100,238,1,13.0,0.0,0.5,2.0,0.0,0.3,18.3,2.5,0.0
1,2022-01-08T17:05:30.000000,2022-01-08T17:15:11.000000,1.0,1.4,1.0,N,236,237,1,8.5,2.5,0.5,1.0,0.0,0.3,12.8,2.5,0.0
2,2022-01-08T17:11:11.000000,2022-01-08T17:17:53.000000,3.0,1.32,1.0,N,142,237,2,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5,0.0
2,2022-01-08T17:14:07.000000,2022-01-08T17:21:23.000000,1.0,1.43,1.0,N,79,107,1,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5,0.0
1,2022-01-08T17:19:32.000000,2022-01-08T17:27:17.000000,0.0,1.3,1.0,N,142,161,1,7.0,2.5,0.5,1.0,0.0,0.3,11.3,2.5,0.0
2,2022-01-08T17:43:48.000000,2022-01-08T17:53:11.000000,1.0,1.67,1.0,N,141,142,1,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5,0.0
1,2022-01-08T18:07:30.000000,2022-01-08T18:18:52.000000,1.0,2.0,1.0,N,211,68,1,9.5,2.5,0.5,2.55,0.0,0.3,15.35,2.5,0.0
2,2022-01-08T18:08:43.000000,2022-01-08T18:12:21.000000,1.0,0.77,1.0,N,142,143,1,5.0,0.0,0.5,1.11,0.0,0.3,9.41,2.5,0.0
1,2022-01-08T18:13:01.000000,2022-01-08T18:22:26.000000,1.0,2.2,1.0,N,233,140,1,9.0,2.5,0.5,2.45,0.0,0.3,14.75,2.5,0.0
1,2022-01-08T18:23:20.000000,2022-01-08T18:32:34.000000,1.0,1.3,1.0,N,161,50,4,7.5,2.5,0.5,0.0,0.0,0.3,10.8,2.5,0.0
1,2022-01-08T18:23:41.000000,2022-01-08T18:32:17.000000,2.0,1.7,1.0,N,237,143,1,8.5,2.5,0.5,0.8,0.0,0.3,12.6,2.5,0.0
2,2022-01-08T18:35:17.000000,2022-01-08T18:54:48.000000,1.0,2.03,1.0,N,48,137,1,13.0,0.0,0.5,3.26,0.0,0.3,19.56,2.5,0.0
2,2022-01-08T18:52:30.000000,2022-01-08T19:04:01.000000,1.0,1.93,1.0,N,113,246,1,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5,0.0
2,2022-01-08T18:53:09.000000,2022-01-08T19:18:13.000000,1.0,11.01,1.0,N,70,25,1,33.0,0.0,0.5,3.0,0.0,0.3,38.05,0.0,1.25
1,2022-01-08T18:54:24.000000,2022-01-08T19:11:57.000000,1.0,2.4,1.0,N,143,164,2,13.0,2.5,0.5,0.0,0.0,0.3,16.3,2.5,0.0
1,2022-01-08T19:00:54.000000,2022-01-08T19:27:06.000000,1.0,4.1,1.0,N,230,144,1,17.5,2.5,0.5,3.0,0.0,0.3,23.8,2.5,0.0
1,2022-01-08T19:04:06.000000,2022-01-08T19:15:18.000000,2.0,1.7,1.0,N,107,230,1,9.0,2.5,0.5,2.45,0.0,0.3,14.75,2.5,0.0
2,2022-01-08T19:04:09.000000,2022-01-08T19:09:24.000000,1.0,0.8,1.0,N,164,234,1,5.5,0.0,0.5,1.0,0.0,0.3,9.8,2.5,0.0
2,2022-01-08T19:38:55.000000,2022-01-08T19:43:37.000000,1.0,1.02,1.0,N,148,232,2,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5,0.0
1,2022-01-08T19:39:03.000000,2022-01-08T19:45:44.000000,2.0,0.8,1.0,Y,186,230,1,6.0,2.5,0.5,2.0,0.0,0.3,11.3,2.5,0.0
2,2022-01-08T19:45:58.000000,2022-01-08T20:01:01.000000,2.0,2.47,1.0,N,107,232,1,11.5,0.0,0.5,2.96,0.0,0.3,17.76,2.5,0.0
1,2022-01-08T20:00:39.000000,2022-01-08T20:08:46.000000,1.0,1.6,1.0,N,48,143,1,7.5,2.5,0.5,2.0,0.0,0.3,12.8,2.5,0.0
2,2022-01-08T20:04:03.000000,2022-01-08T20:35:34.000000,1.0,7.75,1.0,N,164,228,1,27.5,0.5,0.5,5.0,6.55,0.3,42.85,2.5,0.0
2,2022-01-08T20:11:04.000000,2022-01-08T20:20:49.000000,1.0,1.82,1.0,N,142,140,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5,0.0
2,2022-01-08T20:17:32.000000,2022-01-08T20:24:37.000000,1.0,1.44,1.0,N,137,79,1,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5,0.0
2,2022-01-08T20:27:02.000000,2022-01-08T21:00:01.000000,1.0,14.18,1.0,N,113,28,1,42.0,0.5,0.5,10.0,0.0,0.3,55.8,2.5,0.0
2,2022-01-08T20:40:44.000000,2022-01-08T20:47:59.000000,1.0,1.07,1.0,N,249,113,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5,0.0
1,2022-01-08T21:02:22.000000,2022-01-08T21:12:54.000000,2.0,1.3,1.0,N,79,211,1,8.5,3.0,0.5,3.65,0.0,0.3,15.95,2.5,0.0
1,2022-01-08T21:23:41.000000,2022-01-08T21:28:45.000000,2.0,1.3,1.0,N,162,141,1,6.0,3.0,0.5,2.9,0.0,0.3,12.7,2.5,0.0
2,2022-01-08T21:27:20.000000,2022-01-08T21:40:33.000000,2.0,2.69,1.0,N,148,170,1,11.5,0.5,0.5,1.0,0.0,0.3,16.3,2.5,0.0
2,2022-01-08T21:30:40.000000,2022-01-08T21:41:37.000000,2.0,2.12,1.0,N,186,237,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5,0.0
2,2022-01-08T21:32:12.000000,2022-01-08T21:42:46.000000,1.0,1.82,1.0,N,90,211,2,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5,0.0
2,2022-01-08T21:41:09.000000,2022-01-08T21:51:36.000000,4.0,5.06,1.0,N,238,243,2,15.5,0.5,0.5,0.0,0.0,0.3,19.3,2.5,0.0
2,2022-01-08T22:17:25.000000,2022-01-08T22:27:08.000000,1.0,2.05,1.0,N,90,79,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5,0.0
2,2022-01-08T22:39:30.000000,2022-01-08T23:06:21.000000,1.0,6.39,1.0,N,234,42,1,23.0,0.5,0.5,1.0,0.0,0.3,27.8,2.5,0.0
1,2022-01-08T23:02:47.000000,2022-01-08T23:04:33.000000,2.0,0.3,1.0,N,137,107,1,3.5,3.0,0.5,1.46,0.0,0.3,8.76,2.5,0.0
1,2022-01-08T23:38:48.000000,2022-01-08T23:49:18.000000,1.0,1.7,1.0,N,113,170,1,8.0,3.0,0.5,2.95,0.0,0.3,14.75,2.5,0.0
2,2022-01-09T00:00:26.000000,2022-01-09T00:21:56.000000,3.0,5.82,1.0,N,48,66,1,19.0,0.5,0.5,4.56,0.0,0.3,27.36,2.5,0.0
2,2022-01-09T00:00:36.000000,2022-01-09T00:04:51.000000,1.0,0.7,1.0,N,234,137,1,5.0,0.5,0.5,2.2,0.0,0.3,11.0,2.5,0.0
2,2022-01-09T01:06:53.000000,2022-01-09T01:08:49.000000,1.0,0.4,1.0,N,100,186,1,3.5,0.5,0.5,1.46,0.0,0.3,8.76,2.5,0.0
2,2022-01-09T01:20:48.000000,2022-01-09T01:40:30.000000,1.0,4.92,1.0,N,249,88,1,18.0,0.5,0.5,4.36,0.0,0.3,26.16,2.5,0.0
1,2022-01-09T01:42:33.000000,2022-01-09T01:50:56.000000,1.0,1.1,1.0,N,90,107,1,6.5,3.0,0.5,1.03,0.0,0.3,11.33,2.5,0.0
2,2022-01-09T01:57:42.000000,2022-01-09T02:04:28.000000,3.0,1.7,1.0,N,148,107,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5,0.0
2,2022-01-09T02:06:02.000000,2022-01-09T02:09:38.000000,1.0,0.95,1.0,N,234,161,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5,0.0
2,2022-01-09T02:07:33.000000,2022-01-09T02:12:00.000000,1.0,1.11,1.0,N,68,158,1,5.5,0.5,0.5,2.0,0.0,0.3,11.3,2.5,0.0
1,2022-01-09T02:35:28.000000,2022-01-09T02:53:31.000000,1.0,5.4,1.0,N,161,129,1,18.5,3.0,0.5,0.0,0.0,0.3,22.3,2.5,0.0
1,2022-01-09T03:49:09.000000,2022-01-09T03:57:07.000000,1.0,2.4,1.0,N,90,87,1,9.0,3.0,0.5,3.8,0.0,0.3,16.6,2.5,0.0
1,2022-01-09T03:56:22.000000,2022-01-09T03:59:49.000000,1.0,0.6,1.0,N,144,148,1,4.5,3.0,0.5,1.0,0.0,0.3,9.3,2.5,0.0
2,2022-01-09T06:25:07.000000,2022-01-09T06:35:00.000000,1.0,3.43,1.0,N,74,140,1,11.5,0.0,0.5,2.0,0.0,0.3,16.8,2.5,0.0
2,2022-01-09T06:38:13.000000,2022-01-09T07:05:36.000000,1.0,18.83,2.0,N,132,79,1,52.0,0.0,0.5,10.0,0.0,0.3,66.55,2.5,1.25
2,2022-01-09T06:38:29.000000,2022-01-09T06:44:02.000000,1.0,1.08,1.0,N,100,137,1,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5,0.0
1,2022-01-09T07:22:12.000000,2022-01-09T07:34:59.000000,1.0,5.6,1.0,N,48,116,2,18.0,2.5,0.5,0.0,0.0,0.3,21.3,2.5,0.0
2,2022-01-09T07:57:34.000000,2022-01-09T08:14:32.000000,1.0,11.16,1.0,N,132,138,1,31.5,0.0,0.5,10.06,0.0,0.3,43.61,0.0,1.25
2,2022-01-09T08:29:39.000000,2022-01-09T08:34:43.000000,1.0,1.27,1.0,N,164,233,1,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5,0.0
1,2022-01-09T09:01:17.000000,2022-01-09T09:06:52.000000,1.0,1.1,1.0,N,238,239,2,6.5,2.5,0.5,0.0,0.0,0.3,9.8,2.5,0.0
2,2022-01-09T09:15:47.000000,2022-01-09T09:24:42.000000,1.0,1.69,1.0,N,100,68,1,8.0,0.0,0.5,1.13,0.0,0.3,12.43,2.5,0.0
1,2022-01-09T09:20:36.000000,2022-01-09T09:34:39.000000,1.0,9.3,1.0,N,138,144,1,26.5,2.5,0.5,5.95,0.0,0.3,35.75,2.5,0.0
2,2022-01-09T10:02:20.000000,2022-01-09T10:13:05.000000,1.0,2.21,1.0,N,151,236,1,10.0,0.0,0.5,1.0,0.0,0.3,14.3,2.5,0.0
2,2022-01-09T10:16:10.000000,2022-01-09T10:20:57.000000,1.0,1.11,1.0,N,239,236,1,6.0,0.0,0.5,0.93,0.0,0.3,10.23,2.5,0.0
1,2022-01-09T10:36:43.000000,2022-01-09T10:44:25.000000,1.0,1.4,1.0,N,170,48,1,7.5,2.5,0.5,1.5,0.0,0.3,12.3,2.5,0.0
